Type;SIRET;Numero PV;Raison sociale;Adresse;CP;UL;Ville;Département;Région;IDCC;FD;Lib IDCC;Date;Coll;Inscrits;Votants;sve_total;CGT;CFDT;CGT-FO;CFTC;CFE-CGC;SOLIDAIRES;UNSA;AUTRES
CSE;51872913200069;4898862;KEYCE ACADEMY;99 IMP ADAM SMITH RES L AEROPLANE;34470;MONTPELLIER;PEROLS;34;Occitanie;1516;FD CGT FERC;FORMATION ORGANISMES;13/06/2023;5;117;79;47;0;0;0;47;0;0;0;0
CSE;34138658900020;5163419;PASSERELLES SCOP SA;26 RUE ENCLOS FERMAUD;34000;MONTPELLIER;MONTPELLIER;34;Occitanie;1516;FD CGT FERC;FORMATION ORGANISMES;20/02/2024;5;49;40;24;0;0;24;0;0;0;0;0
CSE;34446376500109;4584786;FAMILLES RURALES FEDERAT DEP HERAUL;455  RUE DE L INDUSTRIE;34070;MONTPELLIER;MONTPELLIER;34;Occitanie;1518;FD CGT FERC 1/2 ET FD CGT SPECTACLE 1/2;ANIMATION;08/03/2022;5;77;31;25;0;0;25;0;0;0;0;0
CSE;33513004300029;5026597;ASSOCIATION TERRITORIALE DES CEMEA OCCITANIE;LE CLOS BARLET;34078;MONTPELLIER;MONTPELLIER CEDEX 3;34;Occitanie;1518;FD CGT FERC 1/2 ET FD CGT SPECTACLE 1/2;ANIMATION;28/11/2023;1;50;30;24;15;0;0;0;0;0;9;0
CSE;33513004300029;5026598;ASSOCIATION TERRITORIALE DES CEMEA OCCITANIE;LE CLOS BARLET;34078;MONTPELLIER;MONTPELLIER CEDEX 3;34;Occitanie;1518;FD CGT FERC 1/2 ET FD CGT SPECTACLE 1/2;ANIMATION;28/11/2023;2;35;28;24;14;0;0;0;0;0;10;0
CSE;41177507500046;5082049;ASSOCIATION LES PETITS DEBROUILLARDS OCCITANIE;49 BD BERTHELOT;34000;MONTPELLIER;MONTPELLIER;34;Occitanie;1518;FD CGT FERC 1/2 ET FD CGT SPECTACLE 1/2;ANIMATION;27/11/2023;5;72;38;34;0;0;0;0;0;34;0;0
CSE;79933608600035;5151259;GROUPEMENT D'EMPLOYEURS EMPLOIS PARTAGES;7 PL SAINT PAUL;34800;BEZIERS;CLERMONT L HERAULT;34;Occitanie;1518;FD CGT FERC 1/2 ET FD CGT SPECTACLE 1/2;ANIMATION;09/02/2024;5;122;33;29;29;0;0;0;0;0;0;0
CSE;50929471600055;5283780;UR COFOR OCCITANIE PYRENEES MEDITERRANEE;5 RUE GASTON PLANTE;34790;MONTPELLIER;GRABELS;34;Occitanie;1518;FD CGT FERC 1/2 ET FD CGT SPECTACLE 1/2;ANIMATION;02/12/2024;5;14;11;10;0;0;10;0;0;0;0;0
CSE;47080116800019;4877725;CDC HABITAT;125 AVENUE DE LODEVE CS 70007;34074;MONTPELLIER;MONTPELLIER;34;Occitanie;1527;FD CGT COMMERCE;IMMOBILIER;16/05/2023;2;171;135;134;34;0;0;0;88;0;12;0
CSE;47080116800019;4877727;CDC HABITAT;125 AVENUE DE LODEVE CS 70007;34074;MONTPELLIER;MONTPELLIER;34;Occitanie;1527;FD CGT COMMERCE;IMMOBILIER;16/05/2023;3;276;229;224;10;0;0;0;190;0;24;0
CSE;25340171500037;5201860;REGIE SYNDICALE DE L'ABATTOIR DE PEZENAS;26 AVENUE CAMILLE GUERIN;34120;AGDE PEZENAS;PEZENAS;34;Occitanie;1534;FD CGT AGRO ALIMENTAIRE, FORET;VIANDES INDUSTRIE COMMERCES EN GROS;30/04/2024;5;32;4;4;4;0;0;0;0;0;0;0
CSE;31850662300178;4728320;FRANCE BOISSONS SUD EST  GIGEAN;ZAE DE L EMBOSQUE;34770;SETE;GIGEAN;34;Occitanie;1536;FD CGT AGRO ALIMENTAIRE, FORET;DISTRIBUTEURS CONSEILS HORS DOMICILE;19/10/2022;1;63;26;22;0;0;22;0;0;0;0;0
CSE;38874610900015;4729945;THT BIO-SCIENCE;2   CANTIGNOUS;34220;BÉDARIEUX;VERRERIES-DE-MOUSSANS;34;Occitanie;1555;FD CGT CHIMIE;PHARMACEUTIQUE PRODUITS FABRICATION COMMERCE;07/11/2022;1;13;10;9;0;0;9;0;0;0;0;0
CSE;52847934800021;4562868;CAHUHA SAS;4 RUE DES GENETS;34980;GANGES;SAINT-CLEMENT-DE-RIVIERE;34;Occitanie;1557;FD CGT COMMERCE;SPORTS ARTICLES ET EQUIPEMENTS DE LOISIRS COMMERCE CAMPING INDUSTRIE;14/12/2021;5;14;12;9;9;0;0;0;0;0;0;0
CSE;50056940501993;5177547;DECATHLON FRANCE SAS - CSE LANGUEDOC;1072 RUE GEORGES MELIES;34000;MONTPELLIER;MONTPELLIER;34;Occitanie;1557;FD CGT COMMERCE;SPORTS ARTICLES ET EQUIPEMENTS DE LOISIRS COMMERCE CAMPING INDUSTRIE;19/03/2024;2;17;16;16;5;4;0;7;0;0;0;0
CSE;50056940501993;5177548;DECATHLON FRANCE SAS - CSE LANGUEDOC;1072 RUE GEORGES MELIES;34000;MONTPELLIER;MONTPELLIER;34;Occitanie;1557;FD CGT COMMERCE;SPORTS ARTICLES ET EQUIPEMENTS DE LOISIRS COMMERCE CAMPING INDUSTRIE;19/03/2024;1;502;340;336;127;82;0;117;0;0;10;0
CSE;50056940501993;5177549;DECATHLON FRANCE SAS - CSE LANGUEDOC;1072 RUE GEORGES MELIES;34000;MONTPELLIER;MONTPELLIER;34;Occitanie;1557;FD CGT COMMERCE;SPORTS ARTICLES ET EQUIPEMENTS DE LOISIRS COMMERCE CAMPING INDUSTRIE;19/03/2024;3;101;77;76;22;0;0;51;0;0;3;0
CSE;42134008400266;4662670;SOGEA SUD BATIMENT MONTPELLIER;541 RUE GEORGES MELIES;34078;MONTPELLIER;MONTPELLIER CEDEX 3;34;Occitanie;1597;FD CGT CONSTRUCTION, BOIS, AMEUBLEMENT;BATIMENT OUVRIERS (PLUS DE 10 SALARIES);17/06/2022;1;122;98;97;0;21;76;0;0;0;0;0
CSE;44169801600025;4735250;BEC CONSTRUCTION LANGUEDOC-ROUSSILLON;1111  AV JUSTIN BEC;34680;MONTPELLIER;SAINT GEORGES D'ORQUES;34;Occitanie;1597;FD CGT CONSTRUCTION, BOIS, AMEUBLEMENT;BATIMENT OUVRIERS (PLUS DE 10 SALARIES);09/11/2022;1;29;26;24;8;16;0;0;0;0;0;0
CSE;74562047600176;4889720;EIFFAGE CONSTRUCTION LANGUEDOC;671 RUE DU MAS DE VERCHANT ZAC EUREKA;34170;MONTPELLIER;CASTELNAU LE LEZ;34;Occitanie;1597;FD CGT CONSTRUCTION, BOIS, AMEUBLEMENT;BATIMENT OUVRIERS (PLUS DE 10 SALARIES);07/06/2023;1;99;76;49;9;0;19;21;0;0;0;0
CSE;49163882100018;5140406;ENERGIES FLUIDES;9 RUE DE LA LUCQUE;34725;CLERMONT-L-HERAULT;ST ANDRE DE SANGONIS;34;Occitanie;1597;FD CGT CONSTRUCTION, BOIS, AMEUBLEMENT;BATIMENT OUVRIERS (PLUS DE 10 SALARIES);15/01/2024;5;14;0;0;0;0;0;0;0;0;0;0
CSE;53465988300035;5259573;AMS MARES;17 IMPASSE MAS DU CURE;34110;MONTPELLIER;VIC LA GARDIOLE;34;Occitanie;1597;FD CGT CONSTRUCTION, BOIS, AMEUBLEMENT;BATIMENT OUVRIERS (PLUS DE 10 SALARIES);20/09/2024;5;12;12;11;0;5;6;0;0;0;0;0
CSE;42295388500023;5261084;LIMA TOITURES;6 RUE DES COLIBRIS;34750;SETE;VILLENEUVE-LES-MAGUELONE;34;Occitanie;1597;FD CGT CONSTRUCTION, BOIS, AMEUBLEMENT;BATIMENT OUVRIERS (PLUS DE 10 SALARIES);20/09/2024;5;15;14;11;0;0;0;11;0;0;0;0
CSE;85317208800017;4510097;BRICO-BALARUC;BALARUC LOISIRS;34540;SETE;BALARUC-LE-VIEUX;34;Occitanie;1606;FD CGT COMMERCE;BRICOLAGE VENTE AU DETAIL EN LIBRE-SERVICE;18/02/2021;5;39;7;5;5;0;0;0;0;0;0;0
CSE;38456094200748;4805666;LEROY MERLIN SA;CENTRE COMMERCIAL CARREFOUR;34430;MONTPELLIER;ST JEAN DE VEDAS;34;Occitanie;1606;FD CGT COMMERCE;BRICOLAGE VENTE AU DETAIL EN LIBRE-SERVICE;16/03/2023;1;190;131;127;0;0;0;127;0;0;0;0
CSE;38456094201225;4806514;LEROY MERLIN;ECOPARC DEPARTEMENTAL;34130;LUNEL;ST AUNES;34;Occitanie;1606;FD CGT COMMERCE;BRICOLAGE VENTE AU DETAIL EN LIBRE-SERVICE;16/03/2023;1;154;113;107;53;0;0;54;0;0;0;0
CSE;38456094201225;4806515;LEROY MERLIN;ECOPARC DEPARTEMENTAL;34130;LUNEL;ST AUNES;34;Occitanie;1606;FD CGT COMMERCE;BRICOLAGE VENTE AU DETAIL EN LIBRE-SERVICE;16/03/2023;2;35;28;28;0;0;0;0;28;0;0;0
CSE;45167897300400;4944377;CASTORAMA SAS;ROUTE DE GANGES CC TRIFONTAINE;34980;GANGES;ST CLEMENT DE RIVIERE;34;Occitanie;1606;FD CGT COMMERCE;BRICOLAGE VENTE AU DETAIL EN LIBRE-SERVICE;06/10/2023;1;87;63;63;35;0;23;5;0;0;0;0
CSE;45167897300384;4948958;CASTORAMA LATTES;CHEMIN DE SORIECH CS 20030;34973;MONTPELLIER;LATTES CEDEX;34;Occitanie;1606;FD CGT COMMERCE;BRICOLAGE VENTE AU DETAIL EN LIBRE-SERVICE;06/10/2023;2;28;21;19;0;0;0;0;19;0;0;0
CSE;45167897300384;4948959;CASTORAMA LATTES;CHEMIN DE SORIECH CS 20030;34973;MONTPELLIER;LATTES CEDEX;34;Occitanie;1606;FD CGT COMMERCE;BRICOLAGE VENTE AU DETAIL EN LIBRE-SERVICE;06/10/2023;1;93;77;73;35;8;30;0;0;0;0;0
CSE;45164790300819;4951662;BRICO DEPOT;RUE MONTELS EGLISE;34970;MONTPELLIER;LATTES;34;Occitanie;1606;FD CGT COMMERCE;BRICOLAGE VENTE AU DETAIL EN LIBRE-SERVICE;05/10/2023;2;26;20;18;0;18;0;0;0;0;0;0
CSE;45164790300819;4951663;BRICO DEPOT;RUE MONTELS EGLISE;34970;MONTPELLIER;LATTES;34;Occitanie;1606;FD CGT COMMERCE;BRICOLAGE VENTE AU DETAIL EN LIBRE-SERVICE;05/10/2023;1;53;42;42;0;42;0;0;0;0;0;0
CSE;45164790300983;4951707;BRICO DEPOT;RN 113;34440;BEZIERS;COLOMBIERS;34;Occitanie;1606;FD CGT COMMERCE;BRICOLAGE VENTE AU DETAIL EN LIBRE-SERVICE;05/10/2023;2;25;25;25;0;15;0;0;10;0;0;0
CSE;45164790300983;4951708;BRICO DEPOT;RN 113;34440;BEZIERS;COLOMBIERS;34;Occitanie;1606;FD CGT COMMERCE;BRICOLAGE VENTE AU DETAIL EN LIBRE-SERVICE;05/10/2023;1;48;27;27;0;27;0;0;0;0;0;0
CSE;45167897301036;4958922;CASTORAMA BEZIERS;ZAC LA DOMITIENNE;34500;BEZIERS;BEZIERS;34;Occitanie;1606;FD CGT COMMERCE;BRICOLAGE VENTE AU DETAIL EN LIBRE-SERVICE;06/10/2023;2;24;19;10;0;0;0;0;10;0;0;0
CSE;45167897301036;4958923;CASTORAMA BEZIERS;ZAC LA DOMITIENNE;34500;BEZIERS;BEZIERS;34;Occitanie;1606;FD CGT COMMERCE;BRICOLAGE VENTE AU DETAIL EN LIBRE-SERVICE;06/10/2023;1;74;59;57;44;13;0;0;0;0;0;0
CSE;45167897300400;4969058;CASTORAMA SAS;ROUTE DE GANGES CC TRIFONTAINE;34980;GANGES;ST CLEMENT DE RIVIERE;34;Occitanie;1606;FD CGT COMMERCE;BRICOLAGE VENTE AU DETAIL EN LIBRE-SERVICE;06/10/2023;2;26;10;10;0;0;0;0;10;0;0;0
CSE;30157422400087;4779495;ROUTAGE SERVICE;PARC INDUSTRIEL RUE DES BIGOS;34740;MONTPELLIER;VENDARGUES;34;Occitanie;1611;FD CGT FILPAC;LOGISTIQUE ENTREPRISES COMMUNICATION DIRECTE;03/01/2023;5;14;14;13;0;0;6;7;0;0;0;0
CSE;38869820100760;4633247;OCP REPARTITION;791  AV DU COLONEL ANDRE PAVELET;34070;MONTPELLIER;MONTPELLIER;34;Occitanie;1621;FD CGT CHIMIE;PHARMACEUTIQUE REPARTITION;31/05/2022;1;53;34;31;0;31;0;0;0;0;0;0
CSE;38869820100760;4633248;OCP REPARTITION;791  AV DU COLONEL ANDRE PAVELET;34070;MONTPELLIER;MONTPELLIER;34;Occitanie;1621;FD CGT CHIMIE;PHARMACEUTIQUE REPARTITION;31/05/2022;2;16;16;16;0;12;0;0;4;0;0;0
CSE;53542053300296;4674895;CERP RHIN RHONE MEDITERRANEE BEZIERS;ZAE PARC ACTIPOLIS;34420;BEZIERS;VILLENEUVE LES BEZIERS;34;Occitanie;1621;FD CGT CHIMIE;PHARMACEUTIQUE REPARTITION;21/06/2022;1;45;27;22;0;0;0;0;0;0;0;22
CSE;42121813200411;4755232;ALLIANCE HEALTHCARE REPARTITION;ZAC DE MONTIMARAN;34500;BEZIERS;BEZIERS;34;Occitanie;1621;FD CGT CHIMIE;PHARMACEUTIQUE REPARTITION;15/11/2022;1;26;24;22;0;12;0;10;0;0;0;0
CSE;42121813200411;4755233;ALLIANCE HEALTHCARE REPARTITION;ZAC DE MONTIMARAN;34500;BEZIERS;BEZIERS;34;Occitanie;1621;FD CGT CHIMIE;PHARMACEUTIQUE REPARTITION;15/11/2022;2;15;13;12;0;4;0;8;0;0;0;0
CSE;53542053300304;5067045;CERP RRM;937 RUE DE LA CASTELLE ZAC GAROSUD;34076;MONTPELLIER;MONTPELLIER;34;Occitanie;1621;FD CGT CHIMIE;PHARMACEUTIQUE REPARTITION;30/11/2023;3;4;4;4;0;0;0;0;0;0;0;4
CSE;53542053300304;5067046;CERP RRM;937 RUE DE LA CASTELLE ZAC GAROSUD;34076;MONTPELLIER;MONTPELLIER;34;Occitanie;1621;FD CGT CHIMIE;PHARMACEUTIQUE REPARTITION;30/11/2023;1;54;39;39;0;0;0;0;0;0;0;39
CSE;32957013900017;5178923;DRAGONNIERE;RD 612;34450;AGDE PEZENAS;VIAS;34;Occitanie;1631;FD CGT COMMERCE;HOTELLERIE DE PLEIN AIR;06/03/2024;2;7;6;6;6;0;0;0;0;0;0;0
CSE;32853833500824;4663232;AMDM;270 IMPASSE ADAM SMITH;34479;MONTPELLIER;PEROLS;34;Occitanie;1672;FD CGT BANQUES ET ASSURANCES;ASSURANCES SOCIETES;23/06/2022;3;178;137;134;0;0;57;0;0;0;77;0
CSE;32853833500824;4663233;AMDM;270 IMPASSE ADAM SMITH;34479;MONTPELLIER;PEROLS;34;Occitanie;1672;FD CGT BANQUES ET ASSURANCES;ASSURANCES SOCIETES;23/06/2022;1;282;180;176;0;0;120;0;0;0;56;0
CSE;34738457002827;5215201;BOULANGER SA;CCIAL GRAND SUD AVENUE GEORGES FRECHE;34970;MONTPELLIER;LATTES;34;Occitanie;1686;FD CGT COMMERCE;AUDIOVISUEL ELECTRONIQUE EQUIPEMENT MENAGER COMM;30/05/2024;5;48;40;37;0;0;3;0;0;0;34;0
CSE;61292032200031;4630774;BUESA SAS;RUE RENE GOMEZ;34500;BEZIERS;BEZIERS;34;Occitanie;1702;FD CGT CONSTRUCTION, BOIS, AMEUBLEMENT;TRAVAUX PUBLICS OUVRIERS;29/04/2022;1;249;81;78;78;0;0;0;0;0;0;0
CSE;61292008200023;4662418;SOCIETE LANGUEDOCIENNE DE TRAVAUX PUBLIC ET GENIE CIVILE;2 RUE DE CHIMINIE ZI CS 30003;34302;AGDE PEZENAS;AGDE;34;Occitanie;1702;FD CGT CONSTRUCTION, BOIS, AMEUBLEMENT;TRAVAUX PUBLICS OUVRIERS;10/06/2022;1;69;49;46;46;0;0;0;0;0;0;0
CSE;34313334400055;4667960;GEOBIO;137 RUE CLAUDE BALBASTRE;34076;MONTPELLIER;MONTPELLIER;34;Occitanie;1702;FD CGT CONSTRUCTION, BOIS, AMEUBLEMENT;TRAVAUX PUBLICS OUVRIERS;10/06/2022;1;24;16;9;0;0;0;0;0;0;9;0
CSE;32933888303769;4722965;COLAS FRANCE TSE AGENCE EST HERAULT;PARC DE LA LAUZE;34432;CLERMONT-L-HERAULT;ST JEAN DE VEDAS CEDEX;34;Occitanie;1702;FD CGT CONSTRUCTION, BOIS, AMEUBLEMENT;TRAVAUX PUBLICS OUVRIERS;20/10/2022;1;98;83;78;75;0;0;3;0;0;0;0
CSE;32933888303710;4723034;COLAS FRANCE TSE AGENCE OUEST HERAULT LES AIRES SETE;ZI LES EAUX BLANCHES;34200;SETE;SETE;34;Occitanie;1702;FD CGT CONSTRUCTION, BOIS, AMEUBLEMENT;TRAVAUX PUBLICS OUVRIERS;20/10/2022;1;78;67;61;61;0;0;0;0;0;0;0
CSE;58208178200598;4728368;MONTPELLIER;340 AVENUE DES BIGOS;34740;MONTPELLIER;VENDARGUES;34;Occitanie;1702;FD CGT CONSTRUCTION, BOIS, AMEUBLEMENT;TRAVAUX PUBLICS OUVRIERS;07/11/2022;1;38;33;31;0;0;31;0;0;0;0;0
CSE;58208178200606;4728373;GES MIDI MEDITERRANEE;340 AVENUE DES BIGOS;34740;MONTPELLIER;VENDARGUES;34;Occitanie;1702;FD CGT CONSTRUCTION, BOIS, AMEUBLEMENT;TRAVAUX PUBLICS OUVRIERS;07/11/2022;1;23;21;21;0;0;21;0;0;0;0;0
CSE;95001544600145;4835499;TRAVESSET BEZIERS;281  RUE JOSEPH MARIE JACQUARD;34500;BEZIERS;BEZIERS;34;Occitanie;1702;FD CGT CONSTRUCTION, BOIS, AMEUBLEMENT;TRAVAUX PUBLICS OUVRIERS;13/04/2023;5;18;15;7;7;0;0;0;0;0;0;0
CSE;32774539400103;4859967;SOGEA SUD HYDRAULIQUE;541 RUE GEORGES MELIES;34000;MONTPELLIER;MONTPELLIER;34;Occitanie;1702;FD CGT CONSTRUCTION, BOIS, AMEUBLEMENT;TRAVAUX PUBLICS OUVRIERS;30/05/2023;1;67;44;41;0;41;0;0;0;0;0;0
CSE;82420796300029;4905862;BUESA T.M.F.;RUE RENE GOMEZ;34535;MONTPELLIER;BEZIERS CEDEX;34;Occitanie;1702;FD CGT CONSTRUCTION, BOIS, AMEUBLEMENT;TRAVAUX PUBLICS OUVRIERS;30/06/2023;1;21;15;15;0;15;0;0;0;0;0;0
CSE;62292008000026;4965852;SOGETRALEC;RTE DE LESPIGNAN;34500;BEZIERS;BEZIERS;34;Occitanie;1702;FD CGT CONSTRUCTION, BOIS, AMEUBLEMENT;TRAVAUX PUBLICS OUVRIERS;07/11/2023;1;34;25;20;0;20;0;0;0;0;0;0
CSE;42861352500032;4974847;EUROVIA LANGUEDOC ROUSSILLON;RUE DE LODEVE;34990;MONTPELLIER;JUVIGNAC;34;Occitanie;1702;FD CGT CONSTRUCTION, BOIS, AMEUBLEMENT;TRAVAUX PUBLICS OUVRIERS;13/11/2023;1;84;63;62;0;62;0;0;0;0;0;0
CSE;42861352500024;4988491;EUROVIA LANGUEDOC ROUSSILLON;82 RUE JEAN BAPTISTE CALVIGNAC;34670;LUNEL;BAILLARGUES;34;Occitanie;1702;FD CGT CONSTRUCTION, BOIS, AMEUBLEMENT;TRAVAUX PUBLICS OUVRIERS;13/11/2023;1;43;37;33;0;33;0;0;0;0;0;0
CSE;42861352500016;5009672;JOULIE TP;RUE DES BARRYS;34660;SETE;COURNONSEC;34;Occitanie;1702;FD CGT CONSTRUCTION, BOIS, AMEUBLEMENT;TRAVAUX PUBLICS OUVRIERS;13/11/2023;1;29;26;22;22;0;0;0;0;0;0;0
CSE;77566487303990;5103096;BOUYGUES ENERGIES ET SERVICES;GAROSUD;34000;MONTPELLIER;MONTPELLIER;34;Occitanie;1702;FD CGT CONSTRUCTION, BOIS, AMEUBLEMENT;TRAVAUX PUBLICS OUVRIERS;23/11/2023;1;338;277;263;29;39;152;43;0;0;0;0
CSE;39876221100140;5268812;EIFFAGE ROUTE GRAND SUD - ERGS EST LANGUEDOC ROUSSILLON;RD613- LIEUDIT LE DEVES;34433;CLERMONT-L-HERAULT;ST JEAN DE VEDAS CEDEX;34;Occitanie;1702;FD CGT CONSTRUCTION, BOIS, AMEUBLEMENT;TRAVAUX PUBLICS OUVRIERS;26/09/2024;1;135;102;101;19;33;13;0;0;0;36;0
CSE;39876221100363;5269239;EIFFAGE ROUTE GRAND SUD - ERGS OUEST LANGUEDOC ROUSSILLON;28 AVENUE DE PEZENAS;34630;AGDE PEZENAS;ST THIBERY;34;Occitanie;1702;FD CGT CONSTRUCTION, BOIS, AMEUBLEMENT;TRAVAUX PUBLICS OUVRIERS;26/09/2024;1;155;120;117;17;100;0;0;0;0;0;0
CSE;33431443200025;4679445;SARL CMJ  LES BISCUITS DE MEL;ZAE DU MIJOULAN;34680;MONTPELLIER;ST GEORGES D ORQUES;34;Occitanie;1747;FD CGT AGRO ALIMENTAIRE, FORET;BOULANGERIE PATISSERIE INDUSTRIELLES OEUFS;23/08/2022;1;26;20;15;0;15;0;0;0;0;0;0
CSE;31467003500034;4655215;SELARL AUDRIN POUJOL DUNIE MERIGOT GIBERT;395 RUE MAURICE BEJART;34080;MONTPELLIER;MONTPELLIER;34;Occitanie;1875;FD CGT AGRO ALIMENTAIRE, FORET;VETERINAIRES CABINETS ET CLINIQUES;31/03/2022;1;51;33;27;0;0;27;0;0;0;0;0
CSE;72204186000734;4873084;BUT INTER ETS AGDE;39 BD DU SOLEIL;34300;AGDE PEZENAS;AGDE;34;Occitanie;1880;FD CGT COMMERCE;AMEUBLEMENT NEGOCE;07/06/2023;5;28;24;24;0;24;0;0;0;0;0;0
CSE;72204186000742;4873171;BUT INTER ETS BEZIERS;ZAC LA DOMITIENNE;34500;BEZIERS;BEZIERS;34;Occitanie;1880;FD CGT COMMERCE;AMEUBLEMENT NEGOCE;07/06/2023;5;37;29;27;0;0;27;0;0;0;0;0
CSE;72204186000577;4873386;BUT INTER ETS MONTPELLIER;ROUTE DE CARNON;34970;MONTPELLIER;LATTES;34;Occitanie;1880;FD CGT COMMERCE;AMEUBLEMENT NEGOCE;07/06/2023;5;44;39;38;23;0;15;0;0;0;0;0
CSE;41481940900379;5286035;REGION OCCITANIE (MONTPELLIER);ZAC DES COMMANDEURS;34970;MONTPELLIER;LATTES;34;Occitanie;1880;FD CGT COMMERCE;AMEUBLEMENT NEGOCE;13/11/2024;1;354;250;245;182;21;42;0;0;0;0;0
CSE;41481940900379;5286036;REGION OCCITANIE (MONTPELLIER);ZAC DES COMMANDEURS;34970;MONTPELLIER;LATTES;34;Occitanie;1880;FD CGT COMMERCE;AMEUBLEMENT NEGOCE;13/11/2024;3;75;56;54;0;0;8;0;46;0;0;0
CSE;83203963000039;4594385;COMITE REGIONAL DU TOURISME ET DES LOISIRS OCCITANIE;64 RUE ALCYONE CS 79507;34960;MONTPELLIER;MONTPELLIER CEDEX 2;34;Occitanie;1909;FD CGT COMMERCE;TOURISME ORGANISMES;15/03/2022;2;33;22;18;0;0;18;0;0;0;0;0
CSE;35218205900035;5296590;OFFICE DE TOURISME ET DES CONGRES MONTPELLIER;30 AV JEAN DE LATTRE DE TASSIGNY;34000;MONTPELLIER;MONTPELLIER;34;Occitanie;1909;FD CGT COMMERCE;TOURISME ORGANISMES;03/12/2024;2;18;18;17;0;17;0;0;0;0;0;0
CSE;35218205900035;5296591;OFFICE DE TOURISME ET DES CONGRES MONTPELLIER;30 AV JEAN DE LATTRE DE TASSIGNY;34000;MONTPELLIER;MONTPELLIER;34;Occitanie;1909;FD CGT COMMERCE;TOURISME ORGANISMES;03/12/2024;1;24;20;20;0;20;0;0;0;0;0;0
CSE;33998272000023;4539544;MASSANE LOISIRS;DOM DE MASSANE;34670;LUNEL;BAILLARGUES;34;Occitanie;1979;FD CGT COMMERCE;HOTELS CAFES RESTAURANTS (HCR);07/07/2021;1;42;34;26;0;0;26;0;0;0;0;0
CSE;33998272000023;4539545;MASSANE LOISIRS;DOM DE MASSANE;34670;LUNEL;BAILLARGUES;34;Occitanie;1979;FD CGT COMMERCE;HOTELS CAFES RESTAURANTS (HCR);07/07/2021;2;13;12;8;0;0;8;0;0;0;0;0
CSE;49017612000049;4578561;APPART CITY;125 RUE GILLES MARTINET;34277;MONTPELLIER;MONTPELLIER;34;Occitanie;1979;FD CGT COMMERCE;HOTELS CAFES RESTAURANTS (HCR);11/02/2022;1;600;31;25;0;25;0;0;0;0;0;0
CSE;49017612000049;4578562;APPART CITY;125 RUE GILLES MARTINET;34277;MONTPELLIER;MONTPELLIER;34;Occitanie;1979;FD CGT COMMERCE;HOTELS CAFES RESTAURANTS (HCR);11/02/2022;3;199;65;63;0;63;0;0;0;0;0;0
CSE;49017612000049;4578563;APPART CITY;125 RUE GILLES MARTINET;34277;MONTPELLIER;MONTPELLIER;34;Occitanie;1979;FD CGT COMMERCE;HOTELS CAFES RESTAURANTS (HCR);11/02/2022;2;151;25;22;0;22;0;0;0;0;0;0
CSE;34195380000024;4683134;SA BANCAREL ET CIE;95 PLACE VAUBAN;34000;MONTPELLIER;MONTPELLIER;34;Occitanie;1979;FD CGT COMMERCE;HOTELS CAFES RESTAURANTS (HCR);19/07/2022;2;12;11;11;0;7;4;0;0;0;0;0
CSE;38436880900024;4994760;SNC MONTIGONE;285 BD DE L AEROPORT INTERNATIONAL;34000;MONTPELLIER;MONTPELLIER;34;Occitanie;1979;FD CGT COMMERCE;HOTELS CAFES RESTAURANTS (HCR);17/10/2023;2;8;8;8;5;3;0;0;0;0;0;0
CSE;45160530700011;5006243;LE COMPTOIR DES BRASSEURS;1 PLACE DE FRANCE;34000;MONTPELLIER;MONTPELLIER;34;Occitanie;1979;FD CGT COMMERCE;HOTELS CAFES RESTAURANTS (HCR);12/12/2023;1;70;36;36;0;36;0;0;0;0;0;0
CSE;45160530700011;5006244;LE COMPTOIR DES BRASSEURS;1 PLACE DE FRANCE;34000;MONTPELLIER;MONTPELLIER;34;Occitanie;1979;FD CGT COMMERCE;HOTELS CAFES RESTAURANTS (HCR);12/12/2023;2;10;10;10;0;6;0;4;0;0;0;0
CSE;33391458800020;5053447;L'ENTRECOTE;3  RUE DE VERDUN;34000;MONTPELLIER;MONTPELLIER;34;Occitanie;1979;FD CGT COMMERCE;HOTELS CAFES RESTAURANTS (HCR);06/12/2023;5;22;22;22;22;0;0;0;0;0;0;0
CSE;32521384100365;5086507;PHARMAT;320 RUE DU COMMANDANT MASSOUD;34078;MONTPELLIER;MONTPELLIER CEDEX;34;Occitanie;1982;FD CGT CHIMIE;MEDICO-TECHNIQUES NEGOCE ET PRESTATIONS DE SERVICE;06/12/2023;3;58;37;36;0;13;0;6;17;0;0;0
CSE;79399324700022;5207673;ISIS LANGUEDOC ROUSSILLON;88 RUE HENRI FABRE;34130;LUNEL;MAUGUIO;34;Occitanie;1982;FD CGT CHIMIE;MEDICO-TECHNIQUES NEGOCE ET PRESTATIONS DE SERVICE;04/04/2024;5;25;7;7;0;0;0;7;0;0;0;0
CSE;78821496300027;4944531;INSTITUT REGIONAL DU CANCER DE MONTPELLIER (ICM);208, AVENUE DES APOTHICAIRES;34298;MONTPELLIER;MONTPELLIER CEDEX 5;34;Occitanie;2046;FD CGT SANTE, AS;CANCER CENTRES DE LUTTE;03/10/2023;1;127;44;39;0;39;0;0;0;0;0;0
